tract_home1;tract_home2;nr_social_ties
14000US25025120201;14000US25025070700;2
14000US25025120201;14000US25025070900;1
14000US25025120201;14000US25025080500;1
14000US25025120201;14000US25025081200;2
14000US25025120201;14000US25025081400;1
14000US25025120201;14000US25025081700;1
14000US25025120201;14000US25025081900;1
14000US25025120201;14000US25025090200;2
14000US25025120201;14000US25025090300;1
14000US25025120201;14000US25025090700;1
14000US25025120201;14000US25025091100;2
14000US25025120201;14000US25025091800;1
14000US25025120201;14000US25025091900;1
14000US25025120201;14000US25025092200;1
14000US25025120201;14000US25025092300;4
14000US25025120201;14000US25025092400;1
14000US25025120201;14000US25025100100;1
14000US25025120201;14000US25025100800;1
14000US25025120201;14000US25025101102;1
14000US25025120201;14000US25025110103;1
14000US25025120201;14000US25025120104;1
14000US25025120201;14000US25025120201;2
14000US25025120201;14000US25025120301;2
14000US25025120201;14000US25025120400;3
14000US25025120201;14000US25025120600;7
14000US25025120201;14000US25025130200;2
14000US25025120201;14000US25025140202;1
14000US25025120201;14000US25025980300;2
14000US25025120201;14000US25025981000;1
14000US25025120201;14000US25025981201;1
14000US25025120201;14000US25025981300;3
14000US25025120201;14000US25025981800;1
14000US25025120301;14000US25009204500;1
14000US25025120301;14000US25009205200;1
14000US25025120301;14000US25009206900;1
14000US25025120301;14000US25009252202;1
14000US25025120301;14000US25009252601;1
14000US25025120301;14000US25009260900;1
14000US25025120301;14000US25017311200;1
14000US25025120301;14000US25017314101;1
14000US25025120301;14000US25017333300;1
14000US25025120301;14000US25017341102;1
14000US25025120301;14000US25017341700;1
14000US25025120301;14000US25017342202;1
14000US25025120301;14000US25017342500;1
14000US25025120301;14000US25017350900;1
14000US25025120301;14000US25017351000;1
14000US25025120301;14000US25017351404;1
14000US25025120301;14000US25017353000;1
14000US25025120301;14000US25017353200;1
14000US25025120301;14000US25017354000;1
14000US25025120301;14000US25017361200;1
14000US25025120301;14000US25017373600;1
14000US25025120301;14000US25017387201;1
14000US25025120301;14000US25021400100;1
14000US25025120301;14000US25021400200;1
14000US25025120301;14000US25021400300;1
14000US25025120301;14000US25021400800;1
14000US25025120301;14000US25021401200;1
14000US25025120301;14000US25021409101;1
14000US25025120301;14000US25021411100;1
14000US25025120301;14000US25021412300;1
14000US25025120301;14000US25021413500;2
14000US25025120301;14000US25021414100;2
14000US25025120301;14000US25021414300;1
14000US25025120301;14000US25021417701;1
14000US25025120301;14000US25021417802;1
14000US25025120301;14000US25023508102;1
14000US25025120301;14000US25023511000;1
14000US25025120301;14000US25025000201;1
14000US25025120301;14000US25025000504;1
14000US25025120301;14000US25025010203;1
14000US25025120301;14000US25025010204;1
14000US25025120301;14000US25025010403;2
14000US25025120301;14000US25025010405;2
14000US25025120301;14000US25025010500;1
14000US25025120301;14000US25025010600;3
14000US25025120301;14000US25025010701;1
14000US25025120301;14000US25025020303;1
14000US25025120301;14000US25025040200;1
14000US25025120301;14000US25025040300;1
14000US25025120301;14000US25025050101;1
14000US25025120301;14000US25025050200;3
14000US25025120301;14000US25025050500;1
14000US25025120301;14000US25025050901;1
14000US25025120301;14000US25025051000;1
14000US25025120301;14000US25025060800;2
14000US25025120301;14000US25025061200;3
14000US25025120301;14000US25025070101;1
14000US25025120301;14000US25025070500;4
14000US25025120301;14000US25025080401;1
14000US25025120301;14000US25025080500;1
14000US25025120301;14000US25025080601;2
14000US25025120301;14000US25025081001;1
14000US25025120301;14000US25025081300;2
14000US25025120301;14000US25025081500;1
14000US25025120301;14000US25025081700;1
14000US25025120301;14000US25025081800;5
14000US25025120301;14000US25025082000;2
14000US25025120301;14000US25025082100;1
14000US25025120301;14000US25025090100;1
14000US25025120301;14000US25025090200;3
14000US25025120301;14000US25025090400;2
14000US25025120301;14000US25025090700;1
14000US25025120301;14000US25025090901;2
14000US25025120301;14000US25025091001;1
14000US25025120301;14000US25025091100;3
14000US25025120301;14000US25025091200;1
14000US25025120301;14000US25025091400;2
14000US25025120301;14000US25025091600;1
14000US25025120301;14000US25025091800;1
14000US25025120301;14000US25025091900;2
14000US25025120301;14000US25025092000;1
14000US25025120301;14000US25025092101;2
14000US25025120301;14000US25025092200;3
14000US25025120301;14000US25025092400;3
14000US25025120301;14000US25025100100;1
14000US25025120301;14000US25025100200;2
14000US25025120301;14000US25025100400;1
14000US25025120301;14000US25025100500;2
14000US25025120301;14000US25025100601;1
14000US25025120301;14000US25025100603;1
14000US25025120301;14000US25025110103;3
14000US25025120301;14000US25025110201;1
14000US25025120301;14000US25025110502;1
14000US25025120301;14000US25025120201;2
14000US25025120301;14000US25025120301;2
14000US25025120301;14000US25025120600;4
14000US25025120301;14000US25025130200;1
14000US25025120301;14000US25025130404;1
14000US25025120301;14000US25025140105;1
14000US25025120301;14000US25025140201;2
14000US25025120301;14000US25025140202;1
14000US25025120301;14000US25025140300;4
14000US25025120301;14000US25025140400;1
14000US25025120301;14000US25025160200;1
14000US25025120301;14000US25025160501;1
14000US25025120301;14000US25025160502;1
14000US25025120301;14000US25025160601;1
14000US25025120301;14000US25025170300;1
14000US25025120301;14000US25025980300;2
14000US25025120301;14000US25025981000;1
14000US25025120301;14000US25025981201;1
14000US25025120301;14000US25025981300;2
14000US25025120301;14000US25025981700;2
14000US25025120400;14000US25009204500;1
14000US25025120400;14000US25009206000;1
14000US25025120400;14000US25009206600;1
14000US25025120400;14000US25009223300;4
14000US25025120400;14000US25009260600;1
14000US25025120400;14000US25009266300;1
14000US25025120400;14000US25009268400;2
14000US25025120400;14000US25017314101;1
14000US25025120400;14000US25017330100;1
14000US25025120400;14000US25017332200;1
14000US25025120400;14000US25017335200;3
14000US25025120400;14000US25017340000;2
14000US25025120400;14000US25017340100;1
14000US25025120400;14000US25017341800;2
14000US25025120400;14000US25017350400;1
14000US25025120400;14000US25017350500;1
14000US25025120400;14000US25017350700;1
14000US25025120400;14000US25017351100;2
14000US25025120400;14000US25017352400;1
14000US25025120400;14000US25017352500;1
14000US25025120400;14000US25017353000;2
14000US25025120400;14000US25017353101;8
14000US25025120400;14000US25017354500;3
14000US25025120400;14000US25017354600;2
14000US25025120400;14000US25017354700;1
14000US25025120400;14000US25017354800;1
14000US25025120400;14000US25017356601;1
14000US25025120400;14000US25017360200;1
14000US25025120400;14000US25017365100;1
14000US25025120400;14000US25017368400;2
14000US25025120400;14000US25017370300;1
14000US25025120400;14000US25017373600;1
14000US25025120400;14000US25017383400;1
14000US25025120400;14000US25021400200;2
14000US25025120400;14000US25021400300;1
14000US25025120400;14000US25021401200;1
14000US25025120400;14000US25021403500;1
14000US25025120400;14000US25021404100;1
14000US25025120400;14000US25021409102;1
14000US25025120400;14000US25021412300;1
14000US25025120400;14000US25021413402;1
14000US25025120400;14000US25021414100;1
14000US25025120400;14000US25021416101;1
14000US25025120400;14000US25021416200;1
14000US25025120400;14000US25021417100;1
14000US25025120400;14000US25021417200;1
14000US25025120400;14000US25021417502;1
14000US25025120400;14000US25021418004;1
14000US25025120400;14000US25021422302;1
14000US25025120400;14000US25021422502;1
14000US25025120400;14000US25021457200;1
14000US25025120400;14000US25023501101;1
14000US25025120400;14000US25023511600;1
14000US25025120400;14000US25025000100;1
14000US25025120400;14000US25025000503;1
14000US25025120400;14000US25025000504;1
14000US25025120400;14000US25025000703;1
14000US25025120400;14000US25025000704;1
14000US25025120400;14000US25025000802;2
14000US25025120400;14000US25025000803;2
14000US25025120400;14000US25025010203;2
14000US25025120400;14000US25025010300;1
14000US25025120400;14000US25025010404;2
14000US25025120400;14000US25025010405;2
14000US25025120400;14000US25025010408;1
14000US25025120400;14000US25025010600;1
14000US25025120400;14000US25025010702;1
14000US25025120400;14000US25025010801;3
14000US25025120400;14000US25025020200;2
14000US25025120400;14000US25025020302;1
14000US25025120400;14000US25025030300;4
14000US25025120400;14000US25025050101;1
14000US25025120400;14000US25025060400;1
14000US25025120400;14000US25025060600;2
14000US25025120400;14000US25025060800;1
14000US25025120400;14000US25025070101;3
14000US25025120400;14000US25025070300;1
14000US25025120400;14000US25025070600;1
14000US25025120400;14000US25025070700;2
14000US25025120400;14000US25025070900;1
14000US25025120400;14000US25025071101;1
14000US25025120400;14000US25025081300;1
14000US25025120400;14000US25025081800;1
14000US25025120400;14000US25025091001;1
14000US25025120400;14000US25025091100;1
14000US25025120400;14000US25025091900;1
14000US25025120400;14000US25025092400;1
14000US25025120400;14000US25025100603;1
14000US25025120400;14000US25025100800;1
14000US25025120400;14000US25025101001;1
14000US25025120400;14000US25025110103;1
14000US25025120400;14000US25025110502;1
14000US25025120400;14000US25025120103;1
14000US25025120400;14000US25025120201;3
14000US25025120400;14000US25025120400;2
14000US25025120400;14000US25025120600;2
14000US25025120400;14000US25025130200;1
14000US25025120400;14000US25025130402;1
14000US25025120400;14000US25025140202;1
14000US25025120400;14000US25025140300;1
14000US25025120400;14000US25025160502;1
14000US25025120400;14000US25025980300;1
14000US25025120400;14000US25025981201;1
14000US25025120400;14000US25025981300;7
14000US25025120400;14000US25025981700;1
14000US25025120400;14000US33015065001;1
14000US25025120400;14000US33015069100;1
14000US25025120500;14000US25009250100;1
14000US25025120500;14000US25017352500;1
14000US25025120500;14000US25017353102;1
14000US25025120500;14000US25017374200;1
14000US25025120500;14000US25021416300;1
14000US25025120500;14000US25021417601;1
14000US25025120500;14000US25021419800;1
14000US25025120500;14000US25021420100;1
14000US25025120500;14000US25025010500;1
14000US25025120500;14000US25025070500;1
14000US25025120500;14000US25025081700;2
14000US25025120500;14000US25025090100;2
14000US25025120500;14000US25025091800;1
14000US25025120500;14000US25025092300;1
14000US25025120500;14000US25025100200;1
14000US25025120500;14000US25025100800;1
14000US25025120500;14000US25025101001;1
14000US25025120500;14000US25025110201;1
14000US25025120500;14000US25025120600;1
14000US25025120500;14000US25025140105;1
14000US25025120500;14000US25025140107;1
14000US25025120500;14000US25025140201;1
14000US25025120500;14000US25025980700;1
14000US25025120600;14000US25009202102;1
14000US25025120600;14000US25009204300;1
14000US25025120600;14000US25009204600;1
14000US25025120600;14000US25009216100;1
14000US25025120600;14000US25009223300;2
14000US25025120600;14000US25009260401;1
14000US25025120600;14000US25009260402;1
14000US25025120600;14000US25009267102;1
14000US25025120600;14000US25017310100;1
14000US25025120600;14000US25017311800;1
14000US25025120600;14000US25017312100;1
14000US25025120600;14000US25017314301;1
14000US25025120600;14000US25017340000;1
14000US25025120600;14000US25017340100;1
14000US25025120600;14000US25017341600;1
14000US25025120600;14000US25017350400;1
14000US25025120600;14000US25017350700;1
14000US25025120600;14000US25017351000;2
14000US25025120600;14000US25017351100;1
14000US25025120600;14000US25017351203;1
14000US25025120600;14000US25017351300;2
14000US25025120600;14000US25017351404;1
14000US25025120600;14000US25017352400;2
14000US25025120600;14000US25017352800;1
14000US25025120600;14000US25017353000;1
14000US25025120600;14000US25017353101;1
14000US25025120600;14000US25017353200;1
14000US25025120600;14000US25017353300;1
14000US25025120600;14000US25017354300;1
14000US25025120600;14000US25017360200;1
14000US25025120600;14000US25017361200;1
14000US25025120600;14000US25017370400;1
14000US25025120600;14000US25017373600;1
14000US25025120600;14000US25017374600;1
14000US25025120600;14000US25017382400;1
14000US25025120600;14000US25021400100;1
14000US25025120600;14000US25021400300;1
14000US25025120600;14000US25021400400;1
14000US25025120600;14000US25021401000;1
14000US25025120600;14000US25021401200;1
14000US25025120600;14000US25021404100;1
14000US25025120600;14000US25021410400;1
14000US25025120600;14000US25021411301;1
14000US25025120600;14000US25021413401;1
14000US25025120600;14000US25021417601;1
14000US25025120600;14000US25021417901;1
14000US25025120600;14000US25021418004;1
14000US25025120600;14000US25021422400;1
14000US25025120600;14000US25021422800;1
14000US25025120600;14000US25021456200;1
14000US25025120600;14000US25023500101;1
14000US25025120600;14000US25023511500;1
14000US25025120600;14000US25025000100;2
14000US25025120600;14000US25025000201;1
14000US25025120600;14000US25025000202;1
14000US25025120600;14000US25025000301;1
14000US25025120600;14000US25025000504;2
14000US25025120600;14000US25025000802;1
14000US25025120600;14000US25025010104;1
14000US25025120600;14000US25025010203;5
14000US25025120600;14000US25025010204;2
14000US25025120600;14000US25025010300;2
14000US25025120600;14000US25025010403;2
14000US25025120600;14000US25025010500;1
14000US25025120600;14000US25025010600;1
14000US25025120600;14000US25025010702;1
14000US25025120600;14000US25025020101;1
14000US25025120600;14000US25025030300;1
14000US25025120600;14000US25025030400;1
14000US25025120600;14000US25025040100;1
14000US25025120600;14000US25025040300;1
14000US25025120600;14000US25025060600;3
14000US25025120600;14000US25025060800;1
14000US25025120600;14000US25025061200;2
